Order ID,Date,Customer ID,Item Code,Dish,Category,Quantity,Unit Price (₦),Discount %,Revenue (₦),Unit Cost (₦),Total Cost (₦),Gross Profit (₦),Order Channel,Payment Method,Meal Period,Hour,Rating
ORD-01621,46162,CUST-0529,FD007,Amala & Ewedu,Swallow,4,2500,0,10000,1250,5000,5000,Delivery,Transfer,Dinner,17,4
ORD-00094,46163,CUST-0521,FD006,Eba & Egusi Soup,Swallow,1,2600,0,2600,1320,1320,1280,Takeaway,POS,Dinner,17,4
ORD-00168,46163,CUST-0596,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,POS,Dinner,18,5
ORD-00197,46163,CUST-0571,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Takeaway,POS,Lunch,14,4
ORD-00782,46163,CUST-0513,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0.1,5760,1710,3420,2340,Walk-in,POS,Dinner,17,4
ORD-00929,46163,CUST-0377,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Walk-in,Transfer,Lunch,13,5
ORD-00998,46163,CUST-0391,FD010,Soft Drink,Beverages,4,600,0,2400,280,1120,1280,Takeaway,Transfer,Dinner,18,5
ORD-01111,46163,CUST-0185,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0.05,8550,1580,4740,3810,Walk-in,Transfer,Dinner,19,5
ORD-01506,46163,CUST-0533,FD007,Amala & Ewedu,Swallow,2,2500,0.1,4500,1250,2500,2000,Takeaway,Transfer,Lunch,14,5
ORD-01516,46163,CUST-0528,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,Transfer,Lunch,15,3
ORD-01565,46163,CUST-0138,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Takeaway,Transfer,Lunch,11,4
ORD-01657,46163,CUST-0275,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Walk-in,Transfer,Lunch,12,5
ORD-00067,46164,CUST-0571,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,POS,Lunch,15,3
ORD-00412,46164,CUST-0596,FD005,Yam Porridge,Traditional Meals,2,2200,0,4400,1050,2100,2300,Delivery,Transfer,Lunch,13,5
ORD-00849,46164,CUST-0178,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,POS,Dinner,16,5
ORD-00860,46164,CUST-0365,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Takeaway,POS,Dinner,18,5
ORD-01456,46164,CUST-0321,FD007,Amala & Ewedu,Swallow,2,2500,0,5000,1250,2500,2500,Walk-in,POS,Lunch,11,4
ORD-01517,46164,CUST-0105,FD007,Amala & Ewedu,Swallow,3,2500,0,7500,1250,3750,3750,Walk-in,Cash,Dinner,18,3
ORD-01647,46164,CUST-0594,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Walk-in,POS,Lunch,12,5
ORD-01708,46164,CUST-0359,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0.1,7560,1450,4350,3210,Walk-in,Transfer,Lunch,11,4
ORD-00275,46165,CUST-0115,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,POS,Lunch,11,4
ORD-00426,46165,CUST-0223,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Walk-in,Transfer,Lunch,12,5
ORD-00737,46165,CUST-0194,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,Transfer,Lunch,15,5
ORD-01464,46165,CUST-0644,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Cash,Lunch,15,4
ORD-01739,46165,CUST-0376,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Takeaway,Cash,Breakfast,10,4
ORD-00012,46166,CUST-0447,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Takeaway,Cash,Lunch,14,3
ORD-00026,46166,CUST-0068,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Takeaway,POS,Lunch,11,5
ORD-00051,46166,CUST-0602,FD006,Eba & Egusi Soup,Swallow,1,2600,0,2600,1320,1320,1280,Takeaway,Transfer,Lunch,12,4
ORD-00467,46166,CUST-0507,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,POS,Dinner,18,5
ORD-00571,46166,CUST-0525,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,POS,Lunch,14,4
ORD-00032,46167,CUST-0645,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,POS,Lunch,14,4
ORD-00144,46167,CUST-0150,FD010,Soft Drink,Beverages,1,600,0.1,540,280,280,260,Walk-in,POS,Lunch,13,4
ORD-00338,46167,CUST-0107,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Walk-in,Cash,Lunch,15,5
ORD-00522,46167,CUST-0505,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Walk-in,Transfer,Dinner,17,4
ORD-00866,46167,CUST-0433,FD007,Amala & Ewedu,Swallow,4,2500,0,10000,1250,5000,5000,Walk-in,Transfer,Breakfast,10,4
ORD-00992,46167,CUST-0401,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Delivery,Cash,Dinner,17,5
ORD-00222,46168,CUST-0424,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Takeaway,Transfer,Lunch,12,5
ORD-00350,46168,CUST-0434,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Walk-in,Transfer,Lunch,15,4
ORD-00564,46168,CUST-0233,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,Transfer,Lunch,12,4
ORD-00876,46168,CUST-0475,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Cash,Lunch,14,4
ORD-00996,46168,CUST-0550,FD010,Soft Drink,Beverages,1,600,0.05,570,280,280,290,Walk-in,Transfer,Lunch,13,3
ORD-01222,46168,CUST-0431,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,Transfer,Lunch,12,5
ORD-01291,46168,CUST-0272,FD010,Soft Drink,Beverages,3,600,0,1800,280,840,960,Walk-in,POS,Breakfast,8,3
ORD-01492,46168,CUST-0156,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0,6400,1710,3420,2980,Takeaway,POS,Lunch,12,5
ORD-01545,46168,CUST-0589,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,Cash,Dinner,20,4
ORD-01681,46168,CUST-0053,FD005,Yam Porridge,Traditional Meals,4,2200,0,8800,1050,4200,4600,Delivery,Transfer,Lunch,13,4
ORD-01780,46168,CUST-0216,FD011,Bottled Water,Beverages,1,300,0,300,120,120,180,Walk-in,Transfer,Lunch,13,3
ORD-00053,46169,CUST-0304,FD010,Soft Drink,Beverages,1,600,0,600,280,280,320,Walk-in,Transfer,Breakfast,10,5
ORD-00068,46169,CUST-0330,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0.05,5700,1580,3160,2540,Walk-in,POS,Lunch,15,4
ORD-00232,46169,CUST-0087,FD012,Fried Plantain,Sides,4,700,0,2800,300,1200,1600,Walk-in,Cash,Lunch,15,4
ORD-00273,46169,CUST-0289,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Delivery,Transfer,Lunch,14,4
ORD-00319,46169,CUST-0507,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Takeaway,Transfer,Lunch,15,4
ORD-00521,46169,CUST-0226,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Cash,Breakfast,10,
ORD-00761,46169,CUST-0588,FD006,Eba & Egusi Soup,Swallow,2,2600,0.05,4940,1320,2640,2300,Takeaway,Cash,Breakfast,8,4
ORD-00871,46169,CUST-0289,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Delivery,POS,Lunch,13,5
ORD-00968,46169,CUST-0577,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Takeaway,POS,Dinner,17,4
ORD-01138,46169,CUST-0529,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0.05,2660,1450,1450,1210,Walk-in,POS,Breakfast,9,5
ORD-01245,46169,CUST-0225,FD007,Amala & Ewedu,Swallow,3,2500,0,7500,1250,3750,3750,Takeaway,Transfer,Lunch,14,4
ORD-01625,46169,CUST-0238,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Takeaway,POS,Dinner,20,4
ORD-00097,46170,CUST-0188,FD006,Eba & Egusi Soup,Swallow,3,2600,0.1,7020,1320,3960,3060,Walk-in,Transfer,Lunch,15,4
ORD-00470,46170,CUST-0408,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Delivery,Transfer,Breakfast,10,4
ORD-00545,46170,CUST-0047,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Walk-in,Transfer,Breakfast,9,4
ORD-00675,46170,CUST-0196,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Delivery,Cash,Dinner,20,4
ORD-01414,46170,CUST-0211,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,Cash,Breakfast,8,4
ORD-01606,46170,CUST-0235,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Takeaway,POS,Breakfast,9,4
ORD-00078,46171,CUST-0247,FD012,Fried Plantain,Sides,3,700,0,2100,300,900,1200,Walk-in,Transfer,Lunch,14,5
ORD-00399,46171,CUST-0490,FD005,Yam Porridge,Traditional Meals,2,2200,0,4400,1050,2100,2300,Takeaway,POS,Lunch,15,3
ORD-00596,46171,CUST-0373,FD010,Soft Drink,Beverages,2,600,0,1200,280,560,640,Walk-in,Transfer,Lunch,13,5
ORD-00605,46171,CUST-0338,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Takeaway,Transfer,Lunch,11,5
ORD-00950,46171,CUST-0478,FD005,Yam Porridge,Traditional Meals,3,2200,0.1,5940,1050,3150,2790,Takeaway,Transfer,Dinner,18,4
ORD-01534,46171,CUST-0494,FD004,Beans & Plantain,Traditional Meals,3,2000,0.05,5700,960,2880,2820,Walk-in,POS,Dinner,19,5
ORD-01568,46171,CUST-0414,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,Transfer,Lunch,11,5
ORD-00238,46172,CUST-0610,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,POS,Breakfast,8,4
ORD-00294,46172,CUST-0049,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Delivery,Transfer,Dinner,17,5
ORD-00304,46172,CUST-0132,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Transfer,Lunch,15,5
ORD-00402,46172,CUST-0198,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Lunch,15,4
ORD-00539,46172,CUST-0125,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Delivery,Transfer,Lunch,15,3
ORD-00617,46172,CUST-0333,FD001,White Rice & Stew,Rice Meals,1,1800,0.1,1620,820,820,800,Takeaway,Cash,Lunch,11,5
ORD-00797,46172,CUST-0625,FD011,Bottled Water,Beverages,2,300,0,600,120,240,360,Takeaway,Transfer,Lunch,12,5
ORD-00839,46172,CUST-0035,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0.05,2850,1580,1580,1270,Delivery,POS,Lunch,12,5
ORD-01018,46172,CUST-0406,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Walk-in,Cash,Dinner,16,4
ORD-00063,46173,CUST-0391,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Takeaway,POS,Lunch,12,3
ORD-01385,46173,CUST-0509,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Takeaway,POS,Breakfast,8,4
ORD-01455,46173,CUST-0280,FD007,Amala & Ewedu,Swallow,3,2500,0,7500,1250,3750,3750,Takeaway,Transfer,Lunch,11,3
ORD-01477,46173,CUST-0623,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,POS,Dinner,17,5
ORD-01599,46173,CUST-0474,FD005,Yam Porridge,Traditional Meals,4,2200,0,8800,1050,4200,4600,Delivery,POS,Lunch,11,4
ORD-01641,46173,CUST-0545,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,POS,Dinner,17,5
ORD-00103,46174,CUST-0087,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Transfer,Dinner,20,5
ORD-00805,46174,CUST-0567,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Takeaway,Cash,Dinner,18,4
ORD-01184,46174,CUST-0515,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Takeaway,POS,Lunch,15,4
ORD-01221,46174,CUST-0396,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Takeaway,POS,Lunch,12,4
ORD-01243,46174,CUST-0066,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Walk-in,Cash,Lunch,11,5
ORD-01339,46174,CUST-0467,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Takeaway,POS,Lunch,15,3
ORD-01432,46174,CUST-0177,FD011,Bottled Water,Beverages,4,300,0,1200,120,480,720,Takeaway,Transfer,Lunch,15,5
ORD-01547,46174,CUST-0102,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Walk-in,POS,Lunch,12,4
ORD-01673,46174,CUST-0415,FD010,Soft Drink,Beverages,1,600,0.05,570,280,280,290,Walk-in,Transfer,Dinner,19,4
ORD-00174,46175,CUST-0451,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Walk-in,Transfer,Breakfast,8,3
ORD-00464,46175,CUST-0509,FD010,Soft Drink,Beverages,4,600,0,2400,280,1120,1280,Walk-in,POS,Lunch,12,4
ORD-00858,46175,CUST-0044,FD009,Moi Moi,Sides,3,900,0,2700,380,1140,1560,Walk-in,Transfer,Dinner,18,5
ORD-01363,46175,CUST-0344,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Takeaway,Cash,Lunch,12,5
ORD-01370,46175,CUST-0374,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0.05,5700,1580,3160,2540,Takeaway,Transfer,Lunch,12,4
ORD-01442,46175,CUST-0003,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Delivery,POS,Lunch,14,
ORD-01610,46175,CUST-0174,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0,6400,1710,3420,2980,Takeaway,Cash,Lunch,15,4
ORD-01664,46175,CUST-0055,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,POS,Lunch,13,4
ORD-01755,46175,CUST-0378,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,Transfer,Breakfast,8,4
ORD-00093,46176,CUST-0538,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Walk-in,Transfer,Breakfast,10,5
ORD-00246,46176,CUST-0017,FD007,Amala & Ewedu,Swallow,4,2500,0,10000,1250,5000,5000,Walk-in,Transfer,Lunch,12,4
ORD-00260,46176,CUST-0088,FD008,Pounded Yam & Vegetable Soup,Swallow,4,3200,0,12800,1710,6840,5960,Walk-in,POS,Lunch,15,5
ORD-00380,46176,CUST-0193,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Delivery,POS,Lunch,12,4
ORD-00414,46176,CUST-0628,FD001,White Rice & Stew,Rice Meals,2,1800,0.05,3420,820,1640,1780,Takeaway,Transfer,Lunch,15,4
ORD-01181,46176,CUST-0166,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Lunch,14,3
ORD-01216,46176,CUST-0431,FD001,White Rice & Stew,Rice Meals,3,1800,0.1,4860,820,2460,2400,Delivery,POS,Breakfast,9,5
ORD-01404,46176,CUST-0165,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Walk-in,POS,Dinner,19,5
ORD-01435,46176,CUST-0412,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Takeaway,Transfer,Dinner,19,4
ORD-01796,46176,CUST-0527,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Walk-in,Cash,Lunch,13,5
ORD-00031,46177,CUST-0571,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Takeaway,Cash,Breakfast,8,4
ORD-00646,46177,CUST-0104,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Cash,Lunch,15,5
ORD-00691,46177,CUST-0126,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0.05,5700,1580,3160,2540,Walk-in,Transfer,Lunch,11,5
ORD-00837,46177,CUST-0592,FD010,Soft Drink,Beverages,4,600,0,2400,280,1120,1280,Walk-in,Cash,Lunch,12,4
ORD-00892,46177,CUST-0357,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Takeaway,Cash,Lunch,15,5
ORD-01043,46177,CUST-0286,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Walk-in,POS,Lunch,14,5
ORD-01103,46177,CUST-0341,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Delivery,POS,Lunch,15,4
ORD-01333,46177,CUST-0285,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Walk-in,POS,Lunch,12,5
ORD-01602,46177,CUST-0174,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Walk-in,Cash,Lunch,15,4
ORD-00022,46178,CUST-0198,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Lunch,15,5
ORD-00052,46178,CUST-0375,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Delivery,POS,Dinner,18,4
ORD-00342,46178,CUST-0367,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Walk-in,POS,Dinner,19,3
ORD-00875,46178,CUST-0470,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Delivery,Cash,Dinner,18,4
ORD-00953,46178,CUST-0164,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Takeaway,Transfer,Lunch,12,5
ORD-01232,46178,CUST-0003,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Delivery,POS,Lunch,14,5
ORD-01634,46178,CUST-0226,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Takeaway,POS,Lunch,12,4
ORD-01749,46178,CUST-0147,FD011,Bottled Water,Beverages,3,300,0,900,120,360,540,Walk-in,Transfer,Lunch,14,4
ORD-00139,46179,CUST-0021,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Takeaway,Transfer,Lunch,11,5
ORD-00177,46179,CUST-0214,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Cash,Lunch,13,4
ORD-00290,46179,CUST-0261,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,Transfer,Dinner,17,4
ORD-00684,46179,CUST-0171,FD001,White Rice & Stew,Rice Meals,3,1800,0.05,5130,820,2460,2670,Takeaway,Transfer,Lunch,15,3
ORD-00984,46179,CUST-0079,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Cash,Lunch,14,5
ORD-01400,46179,CUST-0055,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Walk-in,POS,Breakfast,8,4
ORD-01487,46179,CUST-0533,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Walk-in,POS,Lunch,11,4
ORD-01488,46179,CUST-0465,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Delivery,Cash,Lunch,14,5
ORD-01526,46179,CUST-0433,FD011,Bottled Water,Beverages,2,300,0,600,120,240,360,Takeaway,POS,Lunch,13,5
ORD-00252,46180,CUST-0494,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Takeaway,Transfer,Dinner,19,4
ORD-00882,46180,CUST-0423,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Delivery,Cash,Lunch,14,5
ORD-01319,46180,CUST-0253,FD007,Amala & Ewedu,Swallow,2,2500,0,5000,1250,2500,2500,Takeaway,POS,Lunch,12,3
ORD-01682,46180,CUST-0395,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Takeaway,Cash,Lunch,12,4
ORD-00076,46181,CUST-0211,FD007,Amala & Ewedu,Swallow,2,2500,0,5000,1250,2500,2500,Takeaway,Cash,Lunch,15,4
ORD-00099,46181,CUST-0531,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Walk-in,Cash,Lunch,11,3
ORD-00120,46181,CUST-0119,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Takeaway,Cash,Lunch,12,5
ORD-00160,46181,CUST-0293,FD007,Amala & Ewedu,Swallow,4,2500,0.05,9500,1250,5000,4500,Takeaway,POS,Lunch,14,5
ORD-00477,46181,CUST-0647,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Takeaway,Cash,Lunch,13,3
ORD-01033,46181,CUST-0646,FD007,Amala & Ewedu,Swallow,1,2500,0,2500,1250,1250,1250,Takeaway,Transfer,Dinner,17,4
ORD-01101,46181,CUST-0118,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Delivery,Cash,Dinner,19,4
ORD-01143,46181,CUST-0047,FD011,Bottled Water,Beverages,3,300,0,900,120,360,540,Takeaway,Transfer,Breakfast,8,4
ORD-01449,46181,CUST-0159,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Walk-in,POS,Dinner,19,3
ORD-01747,46181,CUST-0086,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Takeaway,POS,Lunch,14,5
ORD-00105,46182,CUST-0620,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Takeaway,POS,Lunch,12,5
ORD-00203,46182,CUST-0381,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,Cash,Lunch,11,4
ORD-00553,46182,CUST-0375,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,Transfer,Lunch,12,4
ORD-00868,46182,CUST-0468,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,Transfer,Breakfast,10,5
ORD-00937,46182,CUST-0047,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,POS,Lunch,12,3
ORD-00959,46182,CUST-0547,FD004,Beans & Plantain,Traditional Meals,1,2000,0.05,1900,960,960,940,Walk-in,POS,Lunch,13,4
ORD-00967,46182,CUST-0302,FD009,Moi Moi,Sides,1,900,0,900,380,380,520,Walk-in,Cash,Lunch,13,5
ORD-01125,46182,CUST-0367,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,POS,Lunch,14,4
ORD-01328,46182,CUST-0243,FD011,Bottled Water,Beverages,4,300,0,1200,120,480,720,Takeaway,POS,Dinner,20,4
ORD-00682,46183,CUST-0559,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,POS,Lunch,14,5
ORD-00695,46183,CUST-0503,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,Transfer,Lunch,13,4
ORD-00962,46183,CUST-0608,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,POS,Lunch,13,5
ORD-01150,46183,CUST-0324,FD007,Amala & Ewedu,Swallow,2,2500,0,5000,1250,2500,2500,Walk-in,Transfer,Lunch,15,5
ORD-01186,46183,CUST-0016,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Takeaway,POS,Lunch,12,5
ORD-01378,46183,CUST-0128,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Walk-in,POS,Lunch,14,4
ORD-01573,46183,CUST-0269,FD011,Bottled Water,Beverages,3,300,0,900,120,360,540,Delivery,POS,Lunch,11,5
ORD-01622,46183,CUST-0298,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Takeaway,POS,Lunch,11,4
ORD-00148,46184,CUST-0070,FD012,Fried Plantain,Sides,3,700,0,2100,300,900,1200,Takeaway,POS,Lunch,12,4
ORD-00198,46184,CUST-0576,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Delivery,Transfer,Lunch,14,4
ORD-00585,46184,CUST-0272,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,POS,Lunch,12,3
ORD-00690,46184,CUST-0087,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Walk-in,Transfer,Breakfast,8,
ORD-00848,46184,CUST-0030,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,Cash,Lunch,14,4
ORD-01016,46184,CUST-0441,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,POS,Lunch,13,4
ORD-01165,46184,CUST-0211,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Walk-in,Cash,Lunch,12,5
ORD-01296,46184,CUST-0602,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Transfer,Breakfast,8,4
ORD-01310,46184,CUST-0151,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Takeaway,POS,Lunch,13,5
ORD-01611,46184,CUST-0423,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Takeaway,POS,Lunch,13,4
ORD-00233,46185,CUST-0031,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Takeaway,Cash,Lunch,12,4
ORD-00384,46185,CUST-0623,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Takeaway,POS,Dinner,16,5
ORD-01062,46185,CUST-0579,FD008,Pounded Yam & Vegetable Soup,Swallow,4,3200,0,12800,1710,6840,5960,Walk-in,Cash,Dinner,16,5
